,label,seed,window,file,basis,n,entry,params,depth,width,r2,l2,psnr,min,max,q1,q3,std
0,"fourier x  1 @ [1, 1]",843595861,,perlin_433611252,fourier,1,0,12,2,1,0.613232079860806,0.3107532,10.411476622036396,2.2805631e-07,1.3520272,0.011745993280783296,0.5324974805116653,0.39088827
1,"fourier x  1 @ [1, 1]",843595861,,perlin_433611252,fourier,1,1,12,2,1,0.9809211633072251,0.178943,20.150349846837763,1.10143446e-07,0.97651225,0.031240237411111593,0.22651825100183487,0.22073965
2,"fourier x  1 @ [1, 1]",843595861,,perlin_433611252,fourier,1,2,12,2,1,0.9484156443442069,0.14856598,18.87903483751812,6.943438e-09,0.939,0.020714240614324808,0.22711912170052528,0.16682243
3,"fourier x  1 @ [1, 1]",843595861,,perlin_433611252,fourier,1,3,12,2,1,0.9583221431280172,0.20212242,18.296591109506906,2.6068517e-07,1.8288953,0.03318095859140158,0.17077160254120827,0.34051743
4,"fourier x  1 @ [1, 1]",843595861,,perlin_960745502,fourier,1,0,12,2,1,0.6126875885845877,0.2954827,8.6799854459268,5.8103114e-07,0.8969046,0.09306498430669308,0.455955371260643,0.2245783
5,"fourier x  1 @ [1, 1]",843595861,,perlin_960745502,fourier,1,1,12,2,1,0.8106614237729943,0.19342671,13.008644015619117,4.6576965e-09,0.5206026,0.03679858148097992,0.3012707456946373,0.15953617
6,"fourier x  1 @ [1, 1]",843595861,,perlin_960745502,fourier,1,2,12,2,1,0.9831441996432708,0.043436617,21.910841516065847,9.602047e-09,0.16978599,0.0024183072382584214,0.07946373149752617,0.055479288
7,"fourier x  1 @ [1, 1]",843595861,,perlin_960745502,fourier,1,3,12,2,1,0.9885679238022028,0.03385468,23.672060776796506,1.03278275e-08,0.26041234,0.0026119609246961772,0.03943883441388607,0.05572341
8,"fourier x  1 @ [1, 1]",843595861,,perlin_759352143,fourier,1,0,12,2,1,0.6298546553122497,0.1742085,11.048058889237096,3.852509e-08,0.6943893,0.013526077149435878,0.32156845182180405,0.21045886
9,"fourier x  1 @ [1, 1]",843595861,,perlin_759352143,fourier,1,1,12,2,1,0.9331486501825128,0.10237962,19.88709070239643,3.2746414e-08,0.90780574,0.011133404448628426,0.11251652799546719,0.16847031
10,"fourier x  1 @ [1, 1]",843595861,,perlin_759352143,fourier,1,2,12,2,1,0.9445854433972555,0.068651706,18.721504053342876,3.6817625e-09,0.21828835,0.015221452573314309,0.11063950322568417,0.063399434
11,"fourier x  1 @ [1, 1]",843595861,,perlin_759352143,fourier,1,3,12,2,1,0.9560574447204168,0.054672983,18.68088265746697,2.0380311e-07,0.27475634,0.0077578386990353465,0.051671311259269714,0.07228938
12,"fourier x  1 @ [1, 1]",843595861,,perlin_37078787,fourier,1,0,12,2,1,0.6225352170967378,0.20866251,13.407036036332709,3.0708236e-08,1.8389182,0.020352260675281286,0.15755272656679153,0.38202843
13,"fourier x  1 @ [1, 1]",843595861,,perlin_37078787,fourier,1,1,12,2,1,0.9282813955278536,0.13196608,16.712563855764202,1.2132887e-08,0.83056754,0.005271587870083749,0.21631643921136856,0.17381379
14,"fourier x  1 @ [1, 1]",843595861,,perlin_37078787,fourier,1,2,12,2,1,0.9603183121745501,0.0663791,21.348967008489407,4.323831e-07,0.6798515,0.009527257876470685,0.05912773497402668,0.1269924
15,"fourier x  1 @ [1, 1]",843595861,,perlin_37078787,fourier,1,3,12,2,1,0.9590561506802386,0.073138796,20.04246333434988,1.080174e-07,0.93024266,0.008468745276331902,0.062215094454586506,0.1457117
0,"fourier x  2 @ [1, 1]",843595861,,perlin_433611252,fourier,2,0,16,2,1,0.6452005035249895,0.2850678,10.786150984763063,9.508824e-09,1.4713876,0.002746468293480575,0.42540695518255234,0.41173896
1,"fourier x  2 @ [1, 1]",843595861,,perlin_433611252,fourier,2,1,16,2,1,0.9696625036881141,0.2845395,18.1360722186499,6.939465e-07,1.7675061,0.04098950885236263,0.3562125563621521,0.3861133
2,"fourier x  2 @ [1, 1]",843595861,,perlin_433611252,fourier,2,2,16,2,1,0.9528994235760097,0.13565242,19.273953615953772,4.8531547e-08,0.87786406,0.0055211447179317474,0.19515544176101685,0.20033029
3,"fourier x  2 @ [1, 1]",843595861,,perlin_433611252,fourier,2,3,16,2,1,0.9507524898450654,0.2388325,17.571802077683365,3.692753e-08,1.6943704,0.025436791591346264,0.3843132182955742,0.36969945
4,"fourier x  2 @ [1, 1]",843595861,,perlin_960745502,fourier,2,0,16,2,1,0.6543277094999562,0.26371524,9.173954045272655,6.865554e-08,0.9250042,0.07916085049510002,0.40303322672843933,0.21369572
5,"fourier x  2 @ [1, 1]",843595861,,perlin_960745502,fourier,2,1,16,2,1,0.8366256929220072,0.16690183,13.649197881068826,2.5211398e-07,0.5072369,0.03777361661195755,0.28228946775197983,0.14771535
6,"fourier x  2 @ [1, 1]",843595861,,perlin_960745502,fourier,2,2,16,2,1,0.9780683834531879,0.05651676,20.767629109784217,4.106937e-10,0.35380518,0.008450489491224289,0.055431186221539974,0.08247331
7,"fourier x  2 @ [1, 1]",843595861,,perlin_960745502,fourier,2,3,16,2,1,0.9840952600378602,0.04709992,22.238045713978455,2.2920688e-10,0.38159552,0.00075099068635609,0.0643831416964531,0.069616534
8,"fourier x  2 @ [1, 1]",843595861,,perlin_759352143,fourier,2,0,16,2,1,0.6591195500850159,0.16043502,11.405760337715684,4.7020322e-08,0.9857302,0.02945715794339776,0.18724578246474266,0.22029188
9,"fourier x  2 @ [1, 1]",843595861,,perlin_759352143,fourier,2,1,16,2,1,0.9379760449468952,0.0949867,20.212597353775248,2.0954758e-09,0.99882305,0.009024807484820485,0.09656920842826366,0.17898402
10,"fourier x  2 @ [1, 1]",843595861,,perlin_759352143,fourier,2,2,16,2,1,0.9466433876064452,0.06610217,18.885860273451748,1.5853061e-09,0.24684644,0.016500308644026518,0.10206514783203602,0.06324341
11,"fourier x  2 @ [1, 1]",843595861,,perlin_759352143,fourier,2,3,16,2,1,0.9466294544881602,0.06640321,17.836719904860693,6.9030875e-08,0.22301577,0.006447082269005477,0.11735748127102852,0.068839215
12,"fourier x  2 @ [1, 1]",843595861,,perlin_37078787,fourier,2,0,16,2,1,0.6551026292066513,0.19065925,13.798902033983735,6.024665e-08,1.3616309,0.010923594934865832,0.20444101840257645,0.31261328
13,"fourier x  2 @ [1, 1]",843595861,,perlin_37078787,fourier,2,1,16,2,1,0.9329092248933153,0.12345063,17.002254342511506,1.2484657e-07,0.9476902,0.013174149906262755,0.1561928279697895,0.15798374
14,"fourier x  2 @ [1, 1]",843595861,,perlin_37078787,fourier,2,2,16,2,1,0.9614548853523749,0.06447785,21.475173930096556,1.145969e-08,1.0213152,0.0010540819203015417,0.038885243237018585,0.18069401
15,"fourier x  2 @ [1, 1]",843595861,,perlin_37078787,fourier,2,3,16,2,1,0.9482720297707345,0.09240268,19.02709649742743,4.3024784e-10,0.82357234,0.007815919816493988,0.12171879038214684,0.14145915
